縣市,Location,類型,Class,遊憩據點,Scenic Spots,2008/09,2008/10,2008/11,2008/12,2009/01,2009/02,2009/03,2009/04,2009/05,2009/06,2009/07,2009/08,2009/09,2009/10,2009/11,2009/12,2010/01,2010/02,2010/03,2010/04,2010/05,2010/06,2010/07,2010/08,2010/09,2010/10,2010/11,2010/12,2011/01,2011/02,2011/03,2011/04,2011/05,2011/06,2011/07,2011/08,2011/09,2011/10,2011/11,2011/12,2012/01,2012/02,2012/03,2012/04,2012/05,2012/06,2012/07,2012/08,2012/09,2012/10,2012/11,2012/12,2013/01,2013/02,2013/03,2013/04,2013/05,2013/06,2013/07,2013/08,2013/09,2013/10,2013/11,2013/12,2014/01,2014/02,2014/03,2014/04,2014/05,2014/06,2014/07,2014/08,2014/09,2014/10,2014/11,2014/12,2015/01,2015/02,2015/03,2015/04,2015/05,2015/06,2015/07,2015/08,2015/09,2015/10,2015/11,2015/12,2016/01,2016/02,2016/03,2016/04,2016/05,2016/06,2016/07,2016/08,2016/09,2016/10,2016/11,2016/12,2017/01,2017/02,2017/03,2017/04,2017/05,2017/06,2017/07,2017/08,2017/09,2017/10,2017/11,2017/12,2018/01,2018/02,2018/03,2018/04,2018/05,2018/06,2018/07,2018/08,2018/09,2018/10,2018/11,2018/12,2019/01,2019/02,2019/03,2019/04,2019/05,2019/06,2019/07,2019/08,2019/09,2019/10,2019/11,2019/12,2020/01,2020/02,2020/03,2020/04,2020/05,2020/06,2020/07,2020/08,2020/09,2020/10,2020/11,2020/12,2021/01,2021/02,2021/03,2021/04,2021/05,2021/06,2021/07,2021/08,2021/09,2021/10,2021/11,2021/12,2022/01,2022/02,2022/03,2022/04,2022/05,2022/06,2022/07,2022/08,2022/09,2022/10,2022/11,2022/12,2023/01,2023/02,2023/03,2023/04,2023/05,2023/06,2023/07,2023/08,2023/09,小計,地址
臺北市,National Taiwan Arts Education Center,其他,National Taiwan Arts Education Center,國立臺灣藝術教育館,National Taiwan Arts Education Center,21937,28772,31132,24041,23336,25220,24512,27361,30244,27378,35108,24424,21137,18899,26071,23994,20655,27966,22701,28388,27446,23322,32452,25985,20979,34406,24076,19391,20010,20400,23611,25843,28815,23450,25027,18790,20307,27123,24060,26673,22999,27446,24788,30345,25663,20193,25380,15483,22482,40317,25218,24225,30161,35498,31061,29447,30424,29643,26092,24951,26480,35695,19518,30515,31723,30119,19568,21304,26616,25051,27571,29606,28755,33272,29280,28707,32605,26628,29459,30601,33431,19764,26673,28614,40681,46089,33734,42569,19560,33048,38076,43729,39019,30978,38298,40945,35209,39410,43319,50035,39348,39508,45138,50022,33078,13099,22399,17432,17770,20267,20809,18212,20383,21779,24674,40445,19135,18115,25399,21060,17580,18865,27135,24960,31653,25186,23877,36932,21640,24520,34826,30664,23137,25060,29365,21735,30701,21757,16689,15777,18604,23597,29547,30040,25112,21128,24567,22711,28728,20848,26692,31711,11514,0,2048,11114,17714,16613,19110,16478,21610,22000,27909,30898,20521,23917,58128,44954,32687,14871,32918,23822,32807,32677,31553,42456,28666,26567,38333,35979,29995,4914787,100台北市中正區南海路47號
臺北市,Taipei Zoo,其他,Taipei Zoo,臺北市立動物園,Taipei Zoo,146748,339742,283639,216615,355279,489892,327771,344955,380203,182559,361162,311473,166081,249256,276300,228593,280706,305535,251090,251432,214339,164531,228341,247598,176133,215794,233295,239316,119409,384944,181091,295974,164146,152629,266873,221908,207728,271944,258375,185699,302517,209193,260382,297866,201743,177687,233244,233618,213465,333388,258939,245192,223547,443432,279716,220043,184707,198782,248647,274368,232015,341164,343537,232701,530134,579043,396284,420678,271865,250283,287686,338089,213101,387232,329910,217720,358036,412814,246511,285591,210910,158868,233074,210647,233082,334176,360836,258103,231720,401490,212224,323488,230546,187452,223921,262136,201511,313289,310698,337589,344903,295856,225943,366508,263218,132481,199448,217607,174479,289777,250807,286927,247859,320457,328524,365104,219881,195516,259374,236031,193774,302296,290945,292697,244659,362155,298585,321794,216501,151763,294727,306063,201374,382891,345189,308949,292747,223683,129839,109072,134707,135606,185815,233016,150249,297361,239111,174917,218062,292531,202395,262885,74900,0,0,90490,78107,143080,203732,206571,139117,181925,208918,131425,70134,69530,178160,176746,134202,166228,255469,198490,359202,296503,257003,348355,194447,137238,206118,220185,159179,45032240,116台北市文山區新光路二段30號
臺北市,Chiang Kai-shek Shilin Residence Park,其他,Chiang Kai-shek Shilin Residence Park,士林官邸公園,Chiang Kai-shek Shilin Residence Park,77500,78680,370180,180000,119000,168000,142000,108000,114520,95220,111490,65000,72605,73000,157020,358390,117000,161330,143000,105300,121170,98700,95000,63000,70500,72000,234010,304240,119500,162000,142000,103500,117670,96600,93200,63200,68000,71000,258000,245800,191000,180800,150000,115000,119000,90000,85000,65000,69000,72000,314310,171510,113000,108925,199510,121000,125000,96000,89000,68000,71000,75000,431720,135080,103000,100705,170500,126550,112980,109300,99650,115600,109500,120400,525772,121700,98370,102600,89550,121730,104255,93340,116545,87130,102310,121610,540820,113750,170784,342850,94350,108055,30750,87740,108775,102610,52800,59940,131575,616011,216828,208100,209719,208927,157575,124840,126797,132630,117610,166287,323587,488364,143171,578983,215449,349367,141021,105290,103030,116805,75227,133995,126339,715807,139202,525045,256043,381400,166076,108956,90077,94659,60445,112863,468831,411415,146491,404081,58466,40687,32224,23615,26305,33413,26896,76343,350827,378892,101987,407032,352623,110612,29471,9553,11801,19613,15698,30449,193675,282279,72236,312150,129800,47100,25831,32269,28581,25503,34569,63339,252707,207083,59497,285034,144350,88389,74474,52744,23613,38917,38243,27386309,111台北市士林區中山北路五段460巷4號
臺北市,Taipei Water Park,其他,Taipei Water Park,臺北自來水園區,Taipei Water Park,54300,50493,41332,66403,36276,47911,45296,39875,80484,89011,193257,145876,80924,70420,67326,83904,102824,54304,74696,91955,85848,98793,175424,165861,94366,81198,69924,83296,58985,68048,79384,79626,94188,119818,198719,141895,107697,83366,94923,107299,70678,72500,83313,85602,99125,114223,188374,129088,85048,75758,76445,78653,55206,69668,87867,80336,92283,161467,154981,125820,66307,86149,108169,80298,92460,95463,80711,81701,92433,132084,206878,196364,111182,79662,68741,76508,96966,80372,88519,83522,96582,156521,186028,134900,117045,97896,73450,82820,63087,100736,80102,103492,116381,131813,154447,130277,81669,84074,81514,89122,81780,78068,108875,97612,96702,108691,185805,175164,90346,89991,71851,92873,71909,85613,88116,97966,109863,132261,159412,128959,85185,85463,78441,93099,65436,77522,81877,102948,115365,153826,162691,137123,93924,114759,100911,139645,75825,83016,68035,71028,93172,165010,195881,206577,104634,110550,107381,148567,85463,89022,72343,77857,45093,2932,5527,11643,13143,23070,26277,23994,16226,18277,21371,18245,12008,13272,64949,53535,18132,24464,24301,36084,26354,27513,29616,36844,35368,67400,107203,63383,31885,16250947,100台北市中正區思源街1號
臺北市,Guandu Nature Park,其他,Guandu Nature Park,關渡自然公園,Guandu Nature Park,3248,13509,14911,10159,6097,6091,10959,9551,11818,7684,7369,8460,8296,8312,17990,9956,7512,4837,7265,12819,11127,11127,2295,7469,11403,12238,19192,10975,4672,7058,7284,9777,5981,4174,8212,6970,8196,15534,24978,10660,7977,8081,11572,14333,12113,9194,10624,9003,10749,22015,13556,10102,7442,8718,11786,8612,10427,8845,9488,8976,9779,18363,15713,8584,7687,7537,9187,13387,10888,8659,9572,9029,11898,20416,15853,9492,10172,7537,10860,13779,10433,10156,9336,6977,29377,23295,14449,11359,8099,6556,9013,13059,11545,7943,8995,7835,7936,23500,15665,12897,7389,7239,9575,11728,11127,7303,9172,8268,8322,17871,12863,11921,8108,4410,10932,13082,11162,8997,9733,8904,9565,24331,12683,10734,7912,5969,9504,11062,8813,7702,7145,6459,10135,18101,16665,12087,6339,8762,8770,9137,9534,7669,7518,7507,7672,16117,18203,9331,8605,7067,8062,9311,4445,0,552,4869,5421,7502,9798,8073,5114,5183,9037,7004,5131,5561,7474,6896,5717,7334,18499,8396,4252,5818,6453,8904,5689,5838,5544,5681,9875,1793232,112台北市北投區關渡路55號
臺北市,Miramar Ferris Wheel,其他,Miramar Ferris Wheel,美麗華摩天輪,Miramar Ferris Wheel,23765,35663,29823,37545,48036,35674,26399,32165,35427,30373,65061,52099,32427,33853,35089,42880,45392,50166,34818,33346,35888,32878,45693,46147,26664,30121,29096,40271,32383,53350,29988,35580,28058,34374,50553,47601,34233,30812,26657,36788,43646,32898,25487,27536,25818,29873,38470,32369,22686,24074,21663,33621,24969,36629,24827,22514,24380,30841,33512,36702,23947,25898,26647,31018,30492,34085,23454,24345,24550,28953,31324,36761,22516,27206,25656,29036,31865,37707,23185,23313,22960,28953,28352,29181,21736,27520,24709,30626,27626,31290,20154,19860,21989,23321,41367,33806,19681,24657,22289,31438,33754,28423,17497,20904,21539,15953,25675,26675,16666,21081,17634,27339,22450,23870,19291,20208,17109,17481,18135,20441,14160,19211,17060,24523,20961,23898,17390,17109,16566,17566,19544,21065,13470,19045,17250,21846,20572,11828,6795,4985,8545,10148,12371,16452,10893,16267,10937,12434,10949,13787,9653,10490,3561,0,0,5501,5909,9172,8957,11582,8925,10847,8628,7251,4465,7612,11380,13267,8145,9613,10993,15959,19254,15641,11649,15755,12806,14284,17482,15026,10727,4387410,10491台北市中山區敬業三路20號5樓
臺北市,Taipei 101 Observatory,其他,Taipei 101 Observatory,台北101景觀台,Taipei 101 Observatory,76085,97663,95927,94285,85627,76983,113787,132315,119036,98279,114365,122992,124479,109094,134359,125517,117546,120301,166022,184906,155823,150212,135837,166420,142540,156793,170812,152330,150885,139308,136456,199518,199518,84238,136716,167686,142438,161968,187063,208936,141836,140217,208346,220559,207790,178553,199420,188764,180937,194821,201929,196487,184472,143191,184454,219488,182200,170253,165218,210005,190095,193091,207302,206936,214158,221152,242064,257042,232649,205446,256793,229219,224397,263933,254599,239383,246659,248275,201381,211570,250265,210681,247597,249397,201463,261463,263196,247747,211159,248568,262240,244584,236487,195902,217606,210655,155393,187740,199033,213490,195679,176848,180159,186344,175151,150995,180536,214955,161362,197519,214191,218718,200490,177877,185523,177751,165599,148835,158328,194286,149602,194757,190766,182236,183584,185776,217634,212639,203126,174405,196803,215234,123578,208122,226653,240628,163152,45053,10742,3344,10627,55186,74958,87856,68607,37771,24147,41976,28887,23610,22450,31121,5946,0,0,0,0,10576,16548,24179,13255,12919,12338,10068,4110,13261,29095,41067,24399,30379,39252,65515,82197,81372,83680,108010,91080,96577,120250,120480,100538,26968082,110台北市信義區信義路五段7號89樓
臺北市,Taipei Confucius Temple,其他,Taipei Confucius Temple,臺北市孔廟,Taipei Confucius Temple,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29459,35822,21670,22869,29540,22605,24455,24230,30030,30070,60030,69320,71126,38652,41326,36827,34568,32059,33012,31855,32679,29597,31766,34252,43646,74508,43205,38858,40862,34217,36926,33821,34725,32568,33459,32656,47451,46850,45375,41539,42367,40959,41752,37283,38921,37123,35897,34580,45594,47629,46011,43613,42389,41068,41963,36735,39286,39677,38092,36750,44850,46852,44935,43850,39720,36700,32460,31235,32729,35361,34257,33583,43726,38315,38207,32636,38119,33238,30922,33256,31866,36271,36400,35411,38010,49297,43194,40703,34200,36211,29561,29557,32959,35456,35939,34076,36844,48003,36965,38348,40191,30134,34305,33299,36642,39629,38500,32453,46360,29433,19736,19727,18354,18961,18665,25909,23469,27527,22780,18000,27263,36942,25316,29372,11046,0,2606,17640,20357,26797,20085,20566,18968,18037,22865,18147,12423,14871,21369,22130,24887,21131,21274,21800,42329,23814,29162,33325,31114,26721,26436,29186,23725,5116174,103台北市大同區大龍街275號
臺北市,Taipei Children’s Amusement Park,其他,Taipei Children’s Amusement Park,臺北市立兒童新樂園,Taipei Children’s Amusement Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206880,221263,129467,226994,181771,100985,211972,242799,113898,160784,131350,172422,147262,202301,159282,229796,138925,149938,225838,223009,124169,160701,141012,177221,179866,203017,157292,209965,113278,141815,205950,226728,102294,183178,151861,177170,179279,129155,41216,38305,68711,146954,202612,220331,75443,160552,113242,83933,113812,157701,104157,156444,39592,0,0,42933,36838,70285,86657,102330,64911,105323,102509,62184,21089,57707,173043,212998,72424,144611,125396,124447,235364,190689,122575,209907,111142,132822,207548,219898,106843,11406365,11169台北市士林區承德路五段55號
臺北市,Taipei Botanical Garden,其他,Taipei Botanical Garden,台北植物園,Taipei Botanical Garden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118082,116359,120240,125746,113066,90542,91730,63044,78510,76434,75376,75634,74279,56564,106103,120347,113979,163816,133966,122368,132721,157531,151566,122620,148896,125984,156751,177363,168468,137033,107641,97306,95753,122683,115965,138274,130363,135018,159933,152294,160533,147778,146182,134552,141413,149577,152387,119984,142986,132955,177340,171243,74947,0,16143,38825,49698,71915,101827,108441,94219,62728,131244,106795,86349,89342,105690,99261,98973,100898,78457,62846,103693,103693,148880,136701,138935,114345,102522,96647,117179,9188471,100台北市中正區南海路53號
臺北市,Huashan 1914 Creative Park,其他,Huashan 1914 Creative Park,華山1914文化創意產業園區,Huashan 1914 Creative Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191930,186945,170226,220270,172677,97690,455140,253507,143881,125416,213342,288738,204497,170818,267961,321277,243585,180790,444216,387174,267983,233936,187096,336936,551630,604095,395673,223432,282097,294368,295553,276520,215981,218690,307961,302193,304549,224323,77984,20870,51646,62830,230071,173483,171580,250585,149645,123726,201037,364808,286081,318797,71458,0,63987,64686,92284,183332,124950,177246,243078,233357,131136,118189,84794,98213,182677,253712,186583,101833,153428,241122,367429,317021,189100,185719,222538,203138,239632,285810,331939,17894630,100台北市中正區八德路一段1號
臺北市,Songshan Cultural and Creative Park,其他,Songshan Cultural and Creative Park,松山文創園區,Songshan Cultural and Creative Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487236,694595,482483,608166,614046,521409,548936,573332,461637,563874,583391,631016,595964,488748,377001,482483,334997,344118,500972,563224,433988,480786,502202,490492,537408,489627,510866,513970,255314,90596,123927,233779,270165,373248,418786,464391,429762,373848,511064,389160,277617,359914,516202,574207,473533,421938,515160,488485,510547,1234147,648929,555930,593886,499967,558384,582066,586130,27748049,11072台北市信義區光復南路133號
臺北市,Baishihu Suspension Bridge,其他,Baishihu Suspension Bridge,白石湖吊橋,Baishihu Suspension Bridge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17641,21699,29817,25413,20626,19731,15999,12420,13011,14624,23712,14592,14390,26510,22346,18220,18955,8863,16241,12800,13238,17677,18576,18787,22899,29229,25656,14781,21475,18011,14923,9908,12431,23920,20569,20802,30704,38904,25191,25938,14611,8818,0,15891,15691,22741,17005,19508,19449,25282,25444,19362,12326,13315,14727,14893,13182,12558,16280,12785,23836,24125,19906,23417,18988,12266,12110,9233,10258,1259236,114台北市內湖區碧山巖開漳聖王廟（停車場旁
新北市,Bitou Longdong Recreation Area,國家級風景特定區,Bitou Longdong Recreation Area,鼻頭龍洞遊憩區,Bitou Longdong Recreation Area,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15425,15158,11148,14052,22723,54790,57393,45621,20474,26468,22503,9722,11130,25984,15351,23229,12387,0,803,15741,22025,18098,14194,11866,8092,12118,15066,17903,9741,21623,47362,38662,15418,12301,12663,5379,16946,13304,17217,20415,17054,26736,39969,29988,24019,908261,228新北市貢寮區
新北市,Yanliao Fujong Recreation Area,國家級風景特定區,Yanliao Fujong Recreation Area,鹽寮福隆遊憩區,Yanliao Fujong Recreation Area,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46495,50062,36458,38114,70376,163330,187017,144804,94330,119097,95849,47893,33799,48003,36244,54553,30782,2174,6291,21484,56314,80701,46704,24747,10149,14235,21717,22523,12009,54759,88559,72472,44128,36791,19360,20541,22264,23238,28719,52127,39726,83375,104374,69058,51370,2427115,228新北市貢寮區研海街45號
新北市,Yehliu Geopark ,國家級風景特定區,Yehliu Geopark ,野柳地質公園,Yehliu Geopark ,49075,106615,91025,77446,79317,66653,94735,142067,154809,74123,102956,109374,84578,100728,146754,136683,98679,124447,166065,206272,189401,154823,158611,155546,128496,164484,188066,160317,91744,152714,149158,215428,167940,136926,158017,158101,140889,193932,212902,206873,143505,156861,259688,291287,255083,205020,238433,227242,168713,248979,259842,240938,176770,210705,264688,291090,222288,202610,208315,237960,223908,225973,267157,248634,234455,283291,341514,353026,281173,257812,255398,260959,236022,272731,288083,270560,267356,281217,234694,277223,291795,228530,242566,227378,214980,308158,304215,271019,255419,288142,292587,304912,273950,205908,215676,198995,137220,216205,229656,243375,220565,200348,202925,234092,207593,157438,175302,200728,158731,241440,249748,251622,217858,202105,214484,228974,206286,177585,174444,190446,162482,229725,221704,212855,199161,214635,262258,273391,257368,215716,214583,208912,150507,232010,234254,217275,201897,51323,24866,22313,31469,39778,41086,48400,35251,70032,51687,24565,28293,42984,28053,48289,19068,0,1307,22668,24422,34677,37449,31489,17443,21712,28577,46762,13861,23215,38105,40949,29693,36878,46510,51638,74246,85757,99978,141036,113009,101923,93452,98941,98404,30201663,207新北市萬里區港東路167-1號
新北市,Baishawan,國家級風景特定區,Baishawan,白沙灣,Baishawan,0,0,0,0,0,5269,4771,13595,31263,27219,146074,98255,74964,28128,27813,20171,20665,26795,37223,41020,68666,63773,170892,121095,65209,44357,25285,25381,10656,44454,24485,56510,77066,151958,215322,93664,106966,51238,23862,13775,14411,18197,28705,34594,25748,43940,139337,73398,110964,39100,20748,15486,14782,26695,34682,30566,59157,134739,112727,81096,94663,38190,26148,14234,25246,37976,41737,70374,70814,98263,115796,117165,157102,54990,36769,14390,26636,30705,30533,66780,65740,120290,171033,145815,189501,72868,42007,23315,18878,35690,30765,66676,109522,115324,167897,122877,174345,82357,52154,50248,52062,32278,36140,89493,110753,75935,160411,144710,101115,121924,32036,31622,22344,29698,57986,93304,124862,140689,166813,132082,143289,62359,50250,34313,20886,28860,35505,69305,88343,141474,199395,151585,110704,107464,36219,23557,27412,36938,55382,58268,101138,124951,113617,100239,55092,59052,34437,27273,28795,53333,41263,60109,46701,7064,3014,44844,78580,64745,39381,26937,22898,28819,50078,70235,56801,81944,90357,67457,48062,49746,41932,22361,34772,38721,51980,51980,58917,96632,113457,50563,79650,11698416,25341 新北市石門區德茂里下員坑33-6號
